Date,Open,High,Low,Close,Adj Close,Volume
2023-10-10,92.32,92.36,88.96,90.12,90.12,2126901.25
2023-10-09,97.72,99.08,93.12,93.24,93.24,2010531
2023-10-06,98.84,101.14,92.6,94.56,94.56,3140863.25
2023-10-05,96.96,101.48,95.72,95.76,95.76,2716773.25
2023-10-04,100.6,101.98,96.72,97.12,97.12,3565115.75
2023-10-03,96.04,103.84,94.538,102.24,102.24,3806448.25
2023-10-02,93.76,95.56,91,93.44,93.44,2863853.5
2023-09-29,88.04,93.44,87.48,93.28,93.28,2886414.75
2023-09-28,95.96,97.08,90.7028,91.48,91.48,2878812.75
2023-09-27,97.24,101.76,95.84,95.88,95.88,3659430.5
2023-09-26,93.68,100.64,92.58,100.16,100.16,4081873.5
2023-09-25,94.12,95.1196,91.04,91.6,91.6,2611841
2023-09-22,90.88,91.96,88.2,91.48,91.48,2970735.75
2023-09-21,88.64,91.52,86.8,91.24,91.24,4277384
2023-09-20,80.32,84.96,79.74,84.72,84.72,3320765.75
2023-09-19,82.12,84.12,81.16,81.64,81.64,2837281.25
2023-09-18,83.76,84.36,80.84,82.04,82.04,2050032
2023-09-15,80.1496,83,79.08,82.72,82.72,3201734.25
2023-09-14,80.96,81.2116,79.52,79.64,79.64,2758433.5
2023-09-13,83.04,83.272,81.56,82.04,82.04,2488749.5
2023-09-12,84,84.4,82.2,83.72,83.72,2016377
2023-09-11,83.64,84.84,82.76,83.12,83.12,1804696.75
2023-09-08,86.56,86.6,83.84,85.12,85.12,2316199.25
2023-09-07,89.84,90.76,86.36,86.84,86.84,2012338
2023-09-06,85.68,88.92,85.4,86.96,86.96,1950241.5
2023-09-05,85.2,86.56,84.1,85.4,85.4,1703939.75
2023-09-01,84.68,85.6808,83.98,84.84,84.84,2443979
2023-08-31,87.6,87.872,85.56,86,86,2115565.25
2023-08-30,89.68,90.48,87.44,87.96,87.96,2170970.75
2023-08-29,92.76,92.92,89.84,90.68,90.68,2867210.25
2023-08-28,94.92,95.3604,92.88,93,93,2140937.75
2023-08-25,99.96,102.4,95.84,96.8,96.8,3419252.5
2023-08-24,95.88,101.588,95.38,101.2,101.2,2683139.5
2023-08-23,99.48,99.64,96.92,97.22,97.22,1986999
2023-08-22,98.16,102.36,98.04,100.56,100.56,2590020
2023-08-21,101.8,103.64,99.68,100.12,100.12,3258551
2023-08-18,108.84,109.32,101.965,102.84,102.84,3457533.25
2023-08-17,99.6,105.56,98.76,105.52,105.52,3620041.5
2023-08-16,99.16,100.92,96.2,100.68,100.68,3622938.75
2023-08-15,95.44,100.08,95.12,99.08,99.08,3892594.5
2023-08-14,96.88,98.36,93.44,93.68,93.68,2429849.5
2023-08-11,101.04,101.68,95.04,95.32,95.32,2667547.5
2023-08-10,95.68,102.16,93.44,99.2,99.2,4063074.25
2023-08-09,98.8,103,96.64,98.76,98.76,3374452
2023-08-08,102.096,108.84,99.52,99.64,99.64,4046284
2023-08-07,101.04,101.92,97.688,97.92,97.92,2513657.5
2023-08-04,96.24,104.02,94.48,103.32,103.32,3833016.75
2023-08-03,103.6,105.238,98.32,99.76,99.76,3501025.75
2023-08-02,97.56,102.6,97.2,100.08,100.08,4544034
2023-08-01,92.88,93.72,91.68,91.8,91.8,1639573.5
2023-07-31,91.12,92.38,90.36,90.4,90.4,1668837.25
2023-07-28,91.68,94.08,90.5484,91.6,91.6,2237365
2023-07-27,89,97.24,88.8,95.2,95.2,4229171
2023-07-26,94.28,94.28,90.44,90.68,90.68,2365201.5
2023-07-25,93.12,93.59,91.2804,93.16,93.16,1778971.75
2023-07-24,94.72,94.72,92.3628,93.2,93.2,2048070
2023-07-21,94.8,95.44,93.04,94.8,94.8,2329985
2023-07-20,96.6,97.66,94.72,95.96,95.96,2121948.25
2023-07-19,93.16,96.64,92.92,95.6,95.6,1996334
2023-07-18,95.32,95.6,93.5576,93.92,93.92,1482501.5
2023-07-17,96,96.12,93.726,95.48,95.48,1387115
2023-07-14,96.88,98.16,95.04,95.68,95.68,1863597.5
2023-07-13,94.52,97.02,93.76,96.84,96.84,1834195.75
2023-07-12,98.52,98.68,96.04,96.28,96.28,2614545.5
2023-07-11,100.84,103.603,100.24,101.88,101.88,2007307.25
2023-07-10,103.76,105.08,102.42,102.64,102.64,1709993.25
2023-07-07,107.16,107.44,102,103.32,103.32,2047603.75
2023-07-06,105.04,115.6,105.04,106.04,106.04,3924143.5
2023-07-05,101.04,101.04,99.34,100.28,100.28,1486876.75
2023-07-03,99.64,100.4,98.84,98.96,98.96,714240
2023-06-30,99.92,100.76,98.68,100,100,1521176.75
2023-06-29,99.8,101.98,99.64,101.48,101.48,1864695.75
2023-06-28,102.24,102.4,99.24,99.32,99.32,1618076.25
2023-06-27,104.8,104.84,100.94,103.08,103.08,1668685.5
2023-06-26,106.04,106.2,103.44,105.72,105.72,1468207.25
2023-06-23,107.12,108.44,104.4,105.92,105.92,1924984.25
2023-06-22,108.32,108.52,103.84,104.6,104.6,1463935.75
2023-06-21,108.16,109.1,106.74,107.16,107.16,1898481.75
2023-06-20,110.08,112.02,109.32,109.4,109.4,1611394.5
2023-06-16,113.36,113.88,109.12,109.2,109.2,1889110.75
2023-06-15,109.28,113.32,109.12,113.2,113.2,1504015.75
2023-06-14,113.24,113.56,110.08,110.28,110.28,2511796.25
2023-06-13,112.4,114.28,111.76,113.68,113.68,1439676
2023-06-12,113.88,115.6,113.2,113.96,113.96,1256587.5
2023-06-09,112.52,114.96,111.889,113.44,113.44,1793305.5
2023-06-08,116,116.52,111.56,112.84,112.84,1695488.5
2023-06-07,115.8,117.56,114.92,115.64,115.64,1881273.5
2023-06-06,121.76,122.12,114.84,115.12,115.12,1725923.75
2023-06-05,124.88,125.36,122.12,122.44,122.44,1381757.5
2023-06-02,126.72,127.6,123.4,124.72,124.72,2313333.75
2023-06-01,135.68,136.323,129.72,129.96,129.96,2119585.5
2023-05-31,139.76,141.92,136.52,137.84,137.84,1529935.5
2023-05-30,137.48,143.44,136.4,138.92,138.92,1762456
2023-05-26,144.92,145.2,138.86,142.6,142.6,1695523.5
2023-05-25,147.64,151.08,146.72,148.28,148.28,1257012.25
2023-05-24,149.76,153.338,149.44,151.84,151.84,2024581.75
2023-05-23,145.2,148.2,141.68,145.96,145.96,1313375
2023-05-22,143.4,146.56,140.92,143.24,143.24,1387233.5
2023-05-19,138.52,146.32,137.68,143.08,143.08,2265390.5
2023-05-18,144.92,145.48,139.52,139.6,139.6,1604774.75
2023-05-17,146.6,148.6,144.64,145.44,145.44,1909561.25
2023-05-16,147.32,150.52,146.04,150.44,150.44,1545067.25
2023-05-15,148.56,150.56,146,146,146,1244246.25
2023-05-12,148.16,153.72,147.32,150.04,150.04,1894450.25
2023-05-11,153.16,156.8,149.4,149.88,149.88,1563801.75
2023-05-10,151,158.16,149.2,151.36,151.36,1828289.75
2023-05-09,155.08,156.68,153.88,156.12,156.12,1269934.5
2023-05-08,154.16,156.36,152.24,152.44,152.44,1104509
2023-05-05,161.2,161.96,154.16,155,155,1817077.5
2023-05-04,163.84,172.84,162.24,168.24,168.24,2402124.5
2023-05-03,157,160.76,152.28,160.4,160.4,3150771.75
2023-05-02,151.52,165.96,151.52,155.56,155.56,3437571.75
2023-05-01,150.18,150.48,145.44,148.96,148.96,1707556.25
2023-04-28,156.88,156.88,151.24,151.44,151.44,2638913
2023-04-27,159.48,159.6,155.68,157.72,157.72,1793306.25
2023-04-26,166.6,168.2,160.24,164.88,164.88,1275835.5
2023-04-25,158.4,170.28,157.08,169.16,169.16,2160893
2023-04-24,157.2,159.12,155.92,155.96,155.96,1223498.5
2023-04-21,158.64,161.56,156.32,156.8,156.8,1093463.25
2023-04-20,159.8,161.2,155.84,159.8,159.8,1286680
2023-04-19,157.96,158.6,154.64,156.36,156.36,1205372.5
2023-04-18,157.32,159.48,155.48,156.96,156.96,1144742
2023-04-17,162,162,157.12,158,158,949835.75
2023-04-14,166.32,167.48,162.44,162.44,162.44,1235552.25
2023-04-13,168.48,168.56,164.6,165.36,165.36,1292373
2023-04-12,167.2,172.84,166.48,171.6,171.6,990027
